instance_id,source,bitstring,count,probability,energy,raw_feasible,onehot_violation_count,capacity_violation_count,task_id,backend,exact_energy,energy_gap,normalized_score,quality_gate_pass,near_quality_gate_pass,classical_reach_all_pass,classical_reach_feasible_pass,strict_improvement_all_pass,strict_improvement_feasible_pass,strict_improvement_pass,bqm_energy,threshold_all,threshold_feasible,meets_quality_threshold,strictly_below_threshold
seed2026_c4_v2_medium,replay,1111,160,0.15625,779.2130623708881,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,779.3951448403134,14.314701146528408,False,False,False,False,False,False,False,779.2130623708881,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,0000,151,0.1474609375,779.2130623708881,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,779.3951448403134,14.314701146528408,False,False,False,False,False,False,False,779.2130623708881,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,0010,103,0.1005859375,54.09541431515527,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,54.277496784580535,0.9968834815004087,False,False,False,False,False,False,False,54.09541431515527,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,1101,74,0.072265625,54.09541431515527,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,54.277496784580535,0.9968834815004087,False,False,False,False,False,False,False,54.09541431515527,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,1010,73,0.0712890625,1.9603592225339526,True,0,0,2608011815107080366,Dongling,-0.18208246942526785,2.1424416919592204,0.03934899100576566,True,True,False,False,False,False,False,1.9603592225339526,-0.18208246942526785,-0.18208246942526785,True,False
seed2026_c4_v2_medium,replay,0101,64,0.0625,1.9603592225339526,True,0,0,2608011815107080366,Dongling,-0.18208246942526785,2.1424416919592204,0.03934899100576566,True,True,False,False,False,False,False,1.9603592225339526,-0.18208246942526785,-0.18208246942526785,True,False
seed2026_c4_v2_medium,replay,1110,58,0.056640625,2.0958914224167984,True,0,0,2608011815107080366,Dongling,-0.18208246942526785,2.2779738918420662,0.041838232759320575,True,True,False,False,False,False,False,2.0958914224167984,-0.18208246942526785,-0.18208246942526785,True,False
seed2026_c4_v2_medium,replay,0100,47,0.0458984375,201.2579027966351,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,201.43998526606038,3.6997320385355206,False,False,False,False,False,False,False,201.2579027966351,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,0001,43,0.0419921875,2.0958914224167984,True,0,0,2608011815107080366,Dongling,-0.18208246942526785,2.2779738918420662,0.041838232759320575,True,True,False,False,False,False,False,2.0958914224167984,-0.18208246942526785,-0.18208246942526785,True,False
seed2026_c4_v2_medium,replay,0111,41,0.0400390625,442.97691620756905,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,443.1589986769943,8.139245758011079,False,False,False,False,False,False,False,442.97691620756905,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,1011,41,0.0400390625,201.2579027966351,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,201.43998526606038,3.6997320385355206,False,False,False,False,False,False,False,201.2579027966351,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,1000,39,0.0380859375,442.97691620756905,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,443.1589986769943,8.139245758011079,False,False,False,False,False,False,False,442.97691620756905,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,0011,37,0.0361328125,54.434785617779426,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,54.61686808720469,1.0031165184995912,False,False,False,False,False,False,False,54.434785617779426,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,1100,36,0.03515625,54.434785617779426,False,0,1,2608011815107080366,Dongling,-0.18208246942526785,54.61686808720469,1.0031165184995912,False,False,False,False,False,False,False,54.434785617779426,-0.18208246942526785,-0.18208246942526785,False,False
seed2026_c4_v2_medium,replay,1001,29,0.0283203125,-0.18208246942526785,True,0,0,2608011815107080366,Dongling,-0.18208246942526785,0.0,0.0,True,True,True,True,False,False,False,-0.18208246942526785,-0.18208246942526785,-0.18208246942526785,True,False
seed2026_c4_v2_medium,replay,0110,28,0.02734375,-0.18208246942526785,True,0,0,2608011815107080366,Dongling,-0.18208246942526785,0.0,0.0,True,True,True,True,False,False,False,-0.18208246942526785,-0.18208246942526785,-0.18208246942526785,True,False
