experiment_id,seed,customers,vehicles,capacity_pressure,capacity,shots,repeat,backend,num_sweeps,instance_id,config_hash,source,decision,shots_requested,shots_received,unique_bitstrings,qualified_unique,raw_feasible_rate,quality_hit_rate,near_quality_hit_rate,random_quality_hit_rate,quality_hit_gain,quality_lift,classical_reach_all_rate,classical_reach_feasible_rate,strict_improvement_rate,best_gap,conclusion,task_id,warnings,backend_queue_snapshot_before_submit,status,selected_customer_ids_in_qubit_order,customer_demands,vehicle_capacity,threshold,threshold_all,threshold_method,energy_tolerance,exact_optimum_energy,random_median_energy,claim_scope,top_bitstring,top_bitstring_count,top_bitstring_energy,top_bitstring_meets_quality_threshold,quantum_best_bitstring,quantum_best_energy,quantum_best_count
qrf_replay_smoke_seeded,2026,4,2,medium,6,1024,1,Dongling,40,seed2026_c4_v2_medium,76b0eae3cf6a05850fc04eb58a5fd7fefcbaf2e6e3ebcbc559bcf131dc1f4feb,replay,PASS,1024,1024,16,6,0.2880859375,0.2880859375,0.2880859375,0.375,-0.0869140625,0.7682291666666666,0.0556640625,0.0556640625,0.0,0.0,At least one sample reached the prespecified low-energy feasible region; superiority to random was not established.,2608011815107080366,[],{'reused_evidence': True},completed,"[3, 4, 1, 2]","{'1': 2, '2': 1, '3': 4, '4': 3}",6,-0.18208246942526785,-0.18208246942526785,"same-budget best classical energies, stored separately for all and raw-feasible candidates",1e-09,-0.18208246942526785,54.265099966467346,Results describe candidate quality and same-budget complementarity only; they do not establish universal quantum or speed advantage.,1111,160,779.2130623708881,False,1001,-0.18208246942526785,29
