experiment_id,seed,customers,vehicles,capacity_pressure,capacity,shots,repeat,backend,num_sweeps,protocol_version,frozen_git_commit,explicit_instance_id,selected_customer_ids_in_qubit_order,logical_qasm_sha256,threshold_sha256,protocol_config_sha256,execution_index,instance_id,repeat_index,backend_requested,task_key,config_hash,source,decision,shots_requested,shots_received,unique_bitstrings,qualified_unique,raw_feasible_rate,quality_hit_rate,near_quality_hit_rate,random_quality_hit_rate,quality_hit_gain,quality_lift,classical_reach_all_rate,classical_reach_feasible_rate,strict_improvement_rate,best_gap,conclusion,task_id,warnings,git_commit_actual,backend_actual,backend_queue_snapshot_before_submit,status,customer_demands,vehicle_capacity,threshold,threshold_all,threshold_method,energy_tolerance,exact_optimum_energy,random_median_energy,claim_scope,top_bitstring,top_bitstring_count,top_bitstring_energy,top_bitstring_meets_quality_threshold,quantum_best_bitstring,quantum_best_energy,quantum_best_count
qrf_cross_backend_smoke_20260801,2026,4,2,medium,6,1024,1,Baihua,40,cross-backend-smoke-v1,6f417d6c3c3e8a16132cd3a472567f9090edab85,seed2026_c4_v2_medium,"[3, 4, 1, 2]",31310d3f5a6294b3503d6b7bef06cc21db56cac73338ea514ef88006329bdc17,0f43c81d0d6d4d3f9a07dba6b1a16f6201967cd2e39563069662310cdc630afb,6746a5002a9a21190d284b6f4c27baccf8965f9cde9dffafcd42f4d8155383ad,1,seed2026_c4_v2_medium,1,Baihua,63bf003c200b1a23efbef71ad1810f5c3aa87ed71fe027da7718392ac9049d41,63bf003c200b1a23efbef71ad1810f5c3aa87ed71fe027da7718392ac9049d41,hardware,PASS,1024,1024,16,6,0.2568359375,0.2568359375,0.2568359375,0.375,-0.1181640625,0.6848958333333334,0.0595703125,0.0595703125,0.0,0.0,At least one sample reached the prespecified low-energy feasible region; superiority to random was not established.,2608012251527123036,[],6d48a2c5f0c365f6da373cf97aacb6117ae4367e,Baihua,"{'Dongling': 3, 'Baihua': 0, 'Shenglian': 0}",completed,"{'1': 2, '2': 1, '3': 4, '4': 3}",6,-0.18208246942526785,-0.18208246942526785,"same-budget best classical energies, stored separately for all and raw-feasible candidates",1e-09,-0.18208246942526785,54.265099966467346,Results describe candidate quality and same-budget complementarity only; they do not establish universal quantum or speed advantage.,0000,232,779.2130623708881,False,1001,-0.18208246942526785,42
qrf_cross_backend_smoke_20260801,2026,4,2,medium,6,1024,1,Dongling,40,cross-backend-smoke-v1,6f417d6c3c3e8a16132cd3a472567f9090edab85,seed2026_c4_v2_medium,"[3, 4, 1, 2]",31310d3f5a6294b3503d6b7bef06cc21db56cac73338ea514ef88006329bdc17,0f43c81d0d6d4d3f9a07dba6b1a16f6201967cd2e39563069662310cdc630afb,6746a5002a9a21190d284b6f4c27baccf8965f9cde9dffafcd42f4d8155383ad,2,seed2026_c4_v2_medium,1,Dongling,f1e0f47e90745974c43cd9497317723f577578227990c20b6c646b0bda9d7569,f1e0f47e90745974c43cd9497317723f577578227990c20b6c646b0bda9d7569,hardware,PASS,1024,1024,16,6,0.3271484375,0.3271484375,0.3271484375,0.375,-0.0478515625,0.8723958333333334,0.1396484375,0.1396484375,0.0,0.0,At least one sample reached the prespecified low-energy feasible region; superiority to random was not established.,2608012253199368389,[],6d48a2c5f0c365f6da373cf97aacb6117ae4367e,Dongling,"{'Dongling': 0, 'Baihua': 0, 'Shenglian': 0}",completed,"{'1': 2, '2': 1, '3': 4, '4': 3}",6,-0.18208246942526785,-0.18208246942526785,"same-budget best classical energies, stored separately for all and raw-feasible candidates",1e-09,-0.18208246942526785,54.265099966467346,Results describe candidate quality and same-budget complementarity only; they do not establish universal quantum or speed advantage.,0000,132,779.2130623708881,False,1001,-0.18208246942526785,100
qrf_cross_backend_smoke_20260801,2026,4,2,medium,6,1024,1,Shenglian,40,cross-backend-smoke-v1,6f417d6c3c3e8a16132cd3a472567f9090edab85,seed2026_c4_v2_medium,"[3, 4, 1, 2]",31310d3f5a6294b3503d6b7bef06cc21db56cac73338ea514ef88006329bdc17,0f43c81d0d6d4d3f9a07dba6b1a16f6201967cd2e39563069662310cdc630afb,6746a5002a9a21190d284b6f4c27baccf8965f9cde9dffafcd42f4d8155383ad,3,seed2026_c4_v2_medium,1,Shenglian,be6a609e34695dddf1c7a06c4eef738e5bf27c9867898da41b78df7d4f898826,be6a609e34695dddf1c7a06c4eef738e5bf27c9867898da41b78df7d4f898826,hardware,PASS,1024,1024,16,6,0.248046875,0.248046875,0.248046875,0.375,-0.126953125,0.6614583333333334,0.0615234375,0.0615234375,0.0,0.0,At least one sample reached the prespecified low-energy feasible region; superiority to random was not established.,2608012254449770289,[],6d48a2c5f0c365f6da373cf97aacb6117ae4367e,Shenglian,"{'Dongling': 0, 'Baihua': 0, 'Shenglian': 0}",completed,"{'1': 2, '2': 1, '3': 4, '4': 3}",6,-0.18208246942526785,-0.18208246942526785,"same-budget best classical energies, stored separately for all and raw-feasible candidates",1e-09,-0.18208246942526785,54.265099966467346,Results describe candidate quality and same-budget complementarity only; they do not establish universal quantum or speed advantage.,0010,190,54.09541431515527,False,1001,-0.18208246942526785,37
